2010-03-28,Isaiah 40:1-11,Acts 18:23-19:7,Nehemiah 13:15-31,sermon_Acts18v22-19v9_keele.mp3,sermon_Nehemiah13v15-31_keele.mp3,
2010-04-04,,,,,sermon_Leviticus1_keele.mp3,
2010-04-11,Isaiah 8:11-22,Acts 19:8-20,Leviticus 1,sermon_Acts19v8-20_keele.mp3,sermon_Leviticus1v1-2_keele.mp3,
2010-04-18,Psalm 115,Acts 19:21-41,Mark 6:45-52,sermon_Acts19v21-41_keele.mp3,,
2010-04-25,,,Leviticus 2,,sermon_Leviticus2_keele.mp3,
2010-05-02,,Acts 20:1-12,,sermon_Acts20v1-12_keele.mp3,,
2010-05-09,Psalm 91,Acts 20:13-24,James 5:13-18,sermon_Acts20v13-24_keele.mp3,,
2010-05-16,Ezek 34:1-10,Acts 20:25-32,Lev 3,sermon_Acts20v25-32_keele.mp3,sermon_Leviticus3_keele.mp3,
2010-05-23,Ezekiel 34:11-24,Acts 20:33-38,Leviticus 4,sermon_Acts20v17-38_keele.mp3,sermon_Leviticus4_keele.mp3,
2010-05-30,Psalm 124,Acts 21:1-16,,sermon_Acts21v1-16_keele.mp3,,
2010-06-06,Numbers 6:1-21,Acts 21:17-30,2Tim 3:1-9,sermon_Acts21v17-30_keele.mp3,,
2010-06-13,,,,,,
2010-06-20,,,,,,
2010-06-27,Jeremiah 33:14-26,Acts 21:31--22:22,Lev 5:1-13,sermon_Acts21v30-22v22_keele.mp3,sermon_Leviticus5v1-13_keele.mp3,
2010-07-04,Ezekiel 13:1-16,Acts 22:23-23:11,,,,
2010-07-11,Ezekiel 13:1-16,Acts 22:23-23:11,,sermon_Acts22v22-23v11_keele.mp3,,
2010-07-18,Exodus 19,Hebrews 12:18-29,Lev 5:14-6:7,,sermon_Leviticus5v14-6v7_keele.mp3,
2010-07-25,psalm 64,Acts 23:12-35,Lev 6:8-7:10,sermon_Acts23v12-35_keele.mp3,sermon_Leviticus6v8-7v10_keele.mp3,
2010-08-01,Psalm 73,Acts 24:1-21,Lev 7:11-38,sermon_Acts24v1-21_keele.mp3,sermon_Leviticus7v11-38_keele.mp3,
2010-08-08,Psalm 56,Acts 24:22-27,Lev 8:1-13,sermon_Acts24v10-27_keele.mp3,sermon_Leviticus8v1-13_keele.mp3,
2010-08-15,Ecc 8:1-13,Acts 25:1-12,Lev 8:14-36 MISSING,sermon_Acts25v1-12_keele.mp3,,
2010-08-22,Psalm 65,Acts 25:13-17,Mark 9:2-13,,,
2010-08-29,Isaiah 42:1-9,Acts 26:1-16,,sermon_Acts26v1-18_keele.mp3,,
2010-09-05,Isa 49:1-13,Acts 26:17-23,Lev 9 MISSING,,,
2010-09-12,Isaiah 43:1-15,Acts 26:24-32,Lev 10:1-7,,sermon_Leviticus10v1-7_keele.mp3,
